arm,seed,split,lane,scenario_id,success,recorded_feasible_success,outcome,time_s,final_distance_m,final_speed_mps,path_m,straight_distance_m,energy_proxy_j,handovers,outage_s,dropped_bits,delay_proxy_mean_s,interference_mean_w,sinr_mean_db,sinr_p05_db,rss_mean_dbm,raw_return,path_to_endpoint_distance_ratio,service_deficit_fraction,longest_service_deficit_s,delay_above_one_s_fraction,max_delay_proxy_s,final_buffer_bits
pd,,longer_test,56,42013_0056,True,True,success,76.0,0.20762614905834198,0.17020703852176666,1752.8590087890625,1752.6505126953125,24604.693359375,7,0.0,0.0,1.0857823930840056,4.2531171772745775e-07,-7.461209774017334,-15.801774024963379,-41.52631759643555,39.32042603939772,1.0001189604500382,0.2631578947368421,3.0,0.18421052631578946,25.067720413208008,0.0
pd,,longer_test,57,42013_0057,True,True,success,53.0,0.5865499973297119,2.384185791015625e-07,1163.6387939453125,1163.05224609375,16408.69921875,5,0.0,0.0,7.48961491559474,7.924174554936368e-07,-9.516972541809082,-20.624629974365234,-40.622642517089844,30.80986625701189,1.0005043177153325,0.33962264150943394,5.0,0.33962264150943394,200.0,0.0
pd,,longer_test,58,42013_0058,True,True,success,71.0,0.27627047896385193,1.3025093078613281,1634.5347900390625,1634.8123779296875,22925.54296875,10,1.0,0.0,7.021603122248616,8.805548269508659e-07,-11.231863975524902,-21.602642059326172,-41.2253532409668,36.82483575120568,0.9998302019886977,0.4225352112676056,4.0,0.3380281690140845,200.0,0.0
pd,,longer_test,59,42013_0059,True,True,success,75.0,0.5673067569732666,2.384185791015625e-07,1713.4561767578125,1712.8892822265625,24107.02734375,8,1.0,0.0,3.103818000058333,4.0663689465721594e-07,-8.696019172668457,-15.587682723999023,-42.106666564941406,38.85978029295802,1.0003309580701638,0.21333333333333335,3.0,0.17333333333333334,200.0,213583.1875
pd,,longer_test,60,42013_0060,True,True,success,47.0,0.2127716988325119,0.1439184695482254,1027.70947265625,1027.4969482421875,14453.181640625,4,0.0,0.0,2.7418905772823603,6.950299526830891e-07,-8.506668090820312,-18.706064224243164,-40.212764739990234,29.54835459217429,1.0002068370270356,0.3404255319148936,3.0,0.2765957446808511,69.24803161621094,100342.375
pd,,longer_test,61,42013_0061,True,True,success,46.0,0.07430621236562729,0.9531358480453491,1007.4345703125,1007.5086059570312,14152.5166015625,2,0.0,0.0,0.936897117158641,5.595712127862261e-07,-6.29676628112793,-16.336278915405273,-38.956520080566406,29.76772588863969,0.9999265161169905,0.1956521739130435,2.0,0.13043478260869565,19.22486114501953,0.0
pd,,longer_test,62,42013_0062,True,False,success,57.0,0.48724880814552307,0.0,1274.6612548828125,1274.1739501953125,17920.9609375,6,1.0,56916.154296875,10.223436319775749,9.428561925592237e-07,-12.134705543518066,-22.047090530395508,-41.77193069458008,31.95207752287388,1.0003824475358527,0.45614035087719296,11.0,0.40350877192982454,200.0,45263.953125
pd,,longer_test,63,42013_0063,True,True,success,48.0,0.6403905153274536,1.6858739115832577e-07,1039.20947265625,1038.569091796875,14664.0947265625,5,0.0,0.0,3.4582109566157064,5.863016176258876e-07,-7.8794121742248535,-18.132062911987305,-40.33333206176758,29.47219129279256,1.0006165991886655,0.2708333333333333,8.0,0.3333333333333333,62.97745895385742,0.0
pd,,longer_test,64,42013_0064,True,True,success,52.0,0.7144941091537476,4.915124804938387e-07,1146.6734619140625,1145.9591064453125,16140.0703125,2,1.0,0.0,4.304467647049862,8.125715539746964e-07,-10.847838401794434,-17.273216247558594,-40.846153259277344,31.3912110645324,1.0006233690755038,0.28846153846153844,3.0,0.1346153846153846,200.0,0.0
pd,,longer_test,65,42013_0065,True,True,success,68.0,0.3595927357673645,4.777675712830387e-07,1550.8770751953125,1550.5181884765625,21783.94921875,8,1.0,0.0,6.886825137169046,9.87671782581856e-07,-11.046182632446289,-18.98295021057129,-40.44117736816406,35.788799822330475,1.0002314624371498,0.3235294117647059,7.0,0.35294117647058826,200.0,0.0
pd,,longer_test,66,42013_0066,True,True,success,47.0,0.7998831272125244,0.0,1017.7725830078125,1016.9723510742188,14349.8720703125,6,1.0,0.0,5.467057115220009,6.082068043337556e-07,-11.02554988861084,-20.80807876586914,-42.212764739990234,29.297332651913166,1.0007868767845542,0.2978723404255319,3.0,0.2127659574468085,200.0,0.0
pd,,longer_test,67,42013_0067,True,True,success,70.0,0.041079699993133545,0.7036637663841248,1605.95263671875,1605.9110107421875,22536.703125,5,0.0,0.0,2.618014103546739,9.810402819506896e-07,-9.397903442382812,-19.435598373413086,-39.55714416503906,36.9676129501313,1.000025920475222,0.4,5.0,0.24285714285714285,46.41108322143555,97416.6875
pd,,longer_test,68,42013_0068,True,True,success,71.0,0.7736448645591736,3.3717478231665154e-07,1620.3138427734375,1619.5401611328125,22776.537109375,7,0.0,0.0,1.2328912982664688,4.7147522838591794e-07,-6.805443286895752,-17.434249877929688,-40.35211181640625,37.463850636035204,1.0004777168601264,0.2676056338028169,3.0,0.18309859154929578,23.970216751098633,130496.4375
pd,,longer_test,69,42013_0069,True,True,success,76.0,0.04482574015855789,0.8940253853797913,1757.080322265625,1757.1263427734375,24648.72265625,9,0.0,0.0,2.0616018807417467,8.747692030391064e-07,-8.856568336486816,-20.07965660095215,-39.55263137817383,39.171013832092285,0.9999738092209466,0.3157894736842105,4.0,0.23684210526315788,48.6690559387207,0.0
pd,,longer_test,70,42013_0070,True,True,success,55.0,0.6798097491264343,2.6656007889869215e-07,1214.699951171875,1214.02001953125,17118.86328125,6,0.0,0.0,0.3911880292675712,3.625094504658674e-07,-5.389410495758057,-11.984261512756348,-40.0,32.363655775785446,1.0005600662507095,0.09090909090909091,2.0,0.03636363636363636,18.22968292236328,0.0
pd,,longer_test,71,42013_0071,True,True,success,69.0,0.1435849964618683,0.41784435510635376,1579.2830810546875,1579.1395263671875,22169.23828125,6,0.0,0.0,1.70311829522657,8.213920604037518e-07,-9.655625343322754,-18.265222549438477,-40.840579986572266,36.48464806750417,1.0000909069053767,0.37681159420289856,5.0,0.2028985507246377,40.30200958251953,0.0
pd,,longer_test,72,42013_0072,True,True,success,77.0,0.16064099967479706,0.3600114583969116,1778.9500732421875,1778.7904052734375,24965.79296875,9,3.0,0.0,9.220756200613913,2.3244964879338952e-07,-11.193582534790039,-24.127368927001953,-45.45454406738281,39.99222867935896,1.0000897621036613,0.1038961038961039,4.0,0.11688311688311688,200.0,0.0
pd,,longer_test,73,42013_0073,True,True,success,46.0,0.2512694001197815,5.331201577973843e-07,1001.787353515625,1001.5361328125,14093.8251953125,5,0.0,0.0,2.6376868171374435,8.423778383629447e-07,-9.820877075195312,-19.13973617553711,-40.673912048339844,28.953131068497896,1.000250835386657,0.391304347826087,4.0,0.32608695652173914,31.144739151000977,131828.59375
pd,,longer_test,74,42013_0074,True,True,success,63.0,0.3764437735080719,9.555351425660774e-07,1425.72509765625,1425.348388671875,20032.322265625,7,1.0,0.0,11.429276071814082,7.465422742919304e-07,-12.613141059875488,-23.703859329223633,-43.36507797241211,33.63650256767869,1.0002642925669043,0.47619047619047616,6.0,0.49206349206349204,200.0,0.0
pd,,longer_test,75,42013_0075,True,True,success,54.0,0.4235188364982605,1.5166298151016235,1210.845947265625,1211.26953125,16990.158203125,5,0.0,0.0,1.3281349057883576,9.998567194273804e-07,-9.52138900756836,-17.646034240722656,-39.592594146728516,31.62488668784499,0.9996502974990729,0.3888888888888889,4.0,0.2777777777777778,10.469629287719727,264425.90625
pd,,longer_test,76,42013_0076,True,True,success,65.0,0.02148749679327011,0.8451895713806152,1481.7896728515625,1481.81103515625,20795.61328125,4,0.0,0.0,2.4016916692256927,5.647727415582547e-07,-8.175444602966309,-21.440162658691406,-40.83076858520508,35.537978153675795,0.9999855836512345,0.27692307692307694,3.0,0.2,37.23625564575195,274742.09375
pd,,longer_test,77,42013_0077,True,True,success,69.0,0.09530932456254959,0.5631137490272522,1580.1287841796875,1580.032958984375,22178.029296875,7,0.0,0.0,1.6698764478922754,7.800079124305173e-07,-8.764057159423828,-17.766441345214844,-39.97101593017578,36.591957945376635,1.0000606475926768,0.4057971014492754,6.0,0.2028985507246377,53.856815338134766,0.0
pd,,longer_test,78,42013_0078,True,True,success,48.0,0.17214061319828033,0.31850212812423706,1053.7093505859375,1053.537353515625,14813.3408203125,9,1.0,0.0,6.325918640630941,3.234575602917289e-07,-10.289986610412598,-19.94333267211914,-44.27083206176758,29.426032822579145,1.0001632567366867,0.2916666666666667,3.0,0.3125,200.0,0.0
pd,,longer_test,79,42013_0079,True,True,success,57.0,0.3024609684944153,2.384185791015625e-07,1276.370361328125,1276.0677490234375,17939.27734375,6,0.0,0.0,2.467188891873025,6.696384075080698e-07,-7.489354133605957,-17.28563117980957,-39.77193069458008,32.55413827300072,1.0002371443874505,0.3508771929824561,4.0,0.24561403508771928,68.65465545654297,0.0
pd,,longer_test,80,42013_0080,True,True,success,51.0,0.6825864911079407,5.331201577973843e-07,1122.2252197265625,1121.5423583984375,15795.6435546875,8,0.0,0.0,7.163966549962175,9.488664621433903e-07,-11.123644828796387,-19.253246307373047,-41.45098114013672,29.582212179899216,1.000608859150982,0.5098039215686274,4.0,0.5490196078431373,183.69480895996094,199922.1875
pd,,longer_test,81,42013_0081,True,True,success,61.0,0.36884915828704834,1.4399129152297974,1385.368408203125,1385.7369384765625,19434.880859375,6,0.0,0.0,2.877269395520208,8.057123550054816e-07,-9.221810340881348,-17.642127990722656,-40.37704849243164,33.60384698957205,0.9997340546656405,0.4098360655737705,5.0,0.3770491803278688,32.979278564453125,0.0
pd,,longer_test,82,42013_0082,True,True,success,55.0,0.779298722743988,2.384185791015625e-07,1220.1309814453125,1219.3516845703125,17174.72265625,4,0.0,0.0,9.05977366912094,9.888146151256064e-07,-11.148183822631836,-21.403907775878906,-41.254547119140625,31.00721910595894,1.0006391075559753,0.4727272727272727,4.0,0.5454545454545454,142.27207946777344,547459.875
pd,,longer_test,83,42013_0083,True,True,success,48.0,0.5369826555252075,2.9802322387695312e-08,1049.1273193359375,1048.590576171875,14765.3623046875,5,0.0,0.0,1.22020563762635,7.118015628767201e-07,-6.8121657371521,-15.329103469848633,-38.58333206176758,29.79792705923319,1.0005118710545942,0.3125,5.0,0.22916666666666666,20.184932708740234,0.0
pd,,longer_test,84,42013_0084,True,True,success,52.0,0.02475590817630291,0.8521849513053894,1156.830810546875,1156.85595703125,16246.0537109375,5,0.0,0.0,1.3061168759774704,8.236457675208769e-07,-9.270641326904297,-17.81743812561035,-40.19230651855469,30.92354693263769,0.999978263080877,0.4230769230769231,3.0,0.3269230769230769,11.989831924438477,0.0
pd,,longer_test,85,42013_0085,True,True,success,69.0,0.3122544288635254,1.357380747795105,1584.8704833984375,1585.1822509765625,22229.255859375,6,1.0,0.0,5.2504443867213055,7.758020913478095e-07,-10.658960342407227,-19.0869083404541,-41.130435943603516,36.70229798182845,0.9998033238273183,0.2753623188405797,6.0,0.2463768115942029,200.0,78839.53125
pd,,longer_test,86,42013_0086,True,False,success,55.0,0.04874259978532791,0.6848698258399963,1230.8463134765625,1230.79736328125,17285.53515625,9,3.0,0.0,11.837917772070927,8.017696333436933e-07,-15.373144149780273,-60.09283447265625,-43.61818313598633,31.655386969447136,1.0000397711246163,0.36363636363636365,4.0,0.23636363636363636,200.0,0.0
pd,,longer_test,87,42013_0087,True,True,success,46.0,0.3605242967605591,1.428244948387146,1010.302734375,1010.6632080078125,14184.080078125,1,0.0,0.0,0.9630093059436742,1.025520975501778e-06,-8.709648132324219,-17.180992126464844,-38.80434799194336,29.499697184190154,0.9996433296176646,0.34782608695652173,5.0,0.2608695652173913,9.358098983764648,0.0
pd,,longer_test,88,42013_0088,True,True,success,64.0,0.3214324712753296,5.960464477539063e-08,1451.208740234375,1450.8870849609375,20387.521484375,6,0.0,0.0,1.1931502817606088,8.231160446570129e-07,-7.720473289489746,-16.02921485900879,-38.828125,34.89958007633686,1.0002216955935246,0.3125,3.0,0.25,20.75652313232422,0.0
pd,,longer_test,89,42013_0089,True,True,success,73.0,0.03122805804014206,0.8659704327583313,1681.918701171875,1681.9495849609375,23596.935546875,5,1.0,0.0,3.3878259733319283,6.309619742726321e-07,-8.055471420288086,-18.705787658691406,-39.46575164794922,38.772729229182005,0.9999816381006074,0.1506849315068493,2.0,0.0958904109589041,200.0,0.0
pd,,longer_test,90,42013_0090,True,True,success,57.0,0.19731879234313965,0.21652650833129883,1278.1253662109375,1277.9283447265625,17957.373046875,5,1.0,0.0,7.859919053126584,8.063922492558624e-07,-12.2546968460083,-20.997589111328125,-42.421051025390625,32.16943683102727,1.000154172559978,0.38596491228070173,4.0,0.3508771929824561,200.0,0.0
pd,,longer_test,91,42013_0091,True,False,success,77.0,0.03762321174144745,0.8791985511779785,1781.9942626953125,1782.03173828125,24997.7734375,9,0.0,198283.515625,6.730558543375318,9.72237405203959e-07,-10.868175506591797,-23.272125244140625,-41.1298713684082,38.48252568021417,0.9999789703038771,0.45454545454545453,9.0,0.4675324675324675,65.71632385253906,0.0
pd,,longer_test,92,42013_0092,True,True,success,56.0,0.38914433121681213,1.4691401720046997,1260.551513671875,1260.940185546875,17686.88671875,4,0.0,0.0,0.34995452341224464,3.519231524608456e-07,-5.520751476287842,-12.663199424743652,-40.33928680419922,32.96540309116244,0.9996917602599592,0.17857142857142858,2.0,0.07142857142857142,10.321167945861816,0.0
pd,,longer_test,93,42013_0093,True,True,success,50.0,0.18398863077163696,0.2722049057483673,1103.4429931640625,1103.25927734375,15510.6171875,4,0.0,0.0,7.08035609960556,9.954719678262335e-07,-11.383781433105469,-22.758014678955078,-41.459999084472656,29.540143109858036,1.0001665209838568,0.48,9.0,0.58,97.48407745361328,0.0
pd,,longer_test,94,42013_0094,True,True,success,47.0,0.6772264242172241,1.1920928955078125e-07,1014.6676025390625,1013.989990234375,14318.53515625,3,0.0,0.0,0.28457172888707605,3.2141750995030653e-07,-6.0287766456604,-13.824394226074219,-41.085105895996094,29.865158198401332,1.000668263307541,0.1702127659574468,2.0,0.06382978723404255,7.060967922210693,112240.03125
pd,,longer_test,95,42013_0095,True,True,success,50.0,0.7969024181365967,4.76837158203125e-07,1094.27490234375,1093.4776611328125,15415.7783203125,5,0.0,0.0,3.621385281085968,9.639674522077258e-07,-9.628288269042969,-20.107513427734375,-39.959999084472656,29.926013339310884,1.0007290877896047,0.4,7.0,0.4,45.29108810424805,638911.875
pd,,longer_test,96,42013_0096,True,False,success,58.0,0.7927942872047424,4.76837158203125e-07,1294.5458984375,1293.752685546875,18218.666015625,6,1.0,39260.6484375,10.175518695265055,5.952037602402674e-07,-11.595767974853516,-24.185222625732422,-43.017242431640625,32.35228178836405,1.0006131101403586,0.41379310344827586,10.0,0.3620689655172414,200.0,0.0
pd,,longer_test,97,42013_0097,True,True,success,53.0,0.27230557799339294,2.384185791015625e-07,1176.616455078125,1176.34375,16541.96484375,4,1.0,0.0,4.585571038835454,4.848640393670651e-07,-9.662246704101562,-16.713031768798828,-41.96226501464844,31.628700599074364,1.0002318243099646,0.20754716981132076,2.0,0.16981132075471697,200.0,0.0
pd,,longer_test,98,42013_0098,True,True,success,69.0,0.7862905263900757,1.1920928955078125e-07,1566.966552734375,1566.179931640625,22041.533203125,7,0.0,0.0,1.1387718185728444,3.783498282723815e-07,-7.273172855377197,-16.759967803955078,-41.855072021484375,36.74734063446522,1.0005022546119116,0.2318840579710145,5.0,0.15942028985507245,14.393928527832031,0.0
pd,,longer_test,99,42013_0099,True,True,success,75.0,0.22418716549873352,0.08466111123561859,1727.37939453125,1727.15478515625,24249.7890625,4,0.0,0.0,0.731437795162201,4.764199534671813e-07,-6.523089408874512,-16.297664642333984,-40.33333206176758,39.30606023594737,1.0001300458864084,0.22666666666666666,2.0,0.17333333333333334,11.86387825012207,0.0
pd,,longer_test,100,42013_0100,True,True,success,77.0,0.31055137515068054,1.354898452758789,1784.854736328125,1785.165283203125,25029.08984375,11,1.0,0.0,12.621898795006338,9.128064229789979e-07,-12.411794662475586,-21.872655868530273,-42.28571319580078,38.293006632477045,0.9998260402675753,0.4805194805194805,10.0,0.5454545454545454,200.0,0.0
pd,,longer_test,101,42013_0101,True,True,success,74.0,0.0,0.798611044883728,1706.51416015625,1706.51513671875,23942.66796875,6,1.0,0.0,6.10203856312846,4.591613391484488e-07,-9.96362590789795,-19.048662185668945,-43.364864349365234,38.8422558195889,0.9999994277446013,0.2702702702702703,4.0,0.16216216216216217,200.0,0.0
pd,,longer_test,102,42013_0102,True,True,success,61.0,0.004542918410152197,0.7884829640388489,1381.4521484375,1381.4473876953125,19392.021484375,5,0.0,0.0,0.30453574584155785,3.247297322988117e-07,-5.680929660797119,-12.421332359313965,-40.95082092285156,34.683295365422964,1.000003446198697,0.11475409836065574,3.0,0.06557377049180328,8.139702796936035,0.0
pd,,longer_test,103,42013_0103,True,True,success,67.0,0.09339655190706253,0.9900369644165039,1532.6529541015625,1532.7462158203125,21504.90234375,9,0.0,0.0,5.207630069398168,8.314988032106524e-07,-9.612811088562012,-19.63683319091797,-40.53731155395508,35.595445558428764,0.9999391538417858,0.3283582089552239,3.0,0.29850746268656714,200.0,0.0
pd,,longer_test,104,42013_0104,True,True,success,71.0,0.35026243329048157,9.5413986400672e-07,1625.9571533203125,1625.6060791015625,22834.82421875,8,0.0,0.0,4.40133107952039,1.0838015014023383e-06,-10.779752731323242,-21.064184188842773,-40.52112579345703,36.39413117989898,1.0002159651241855,0.5211267605633803,5.0,0.4084507042253521,89.30429077148438,300648.9375
pd,,longer_test,105,42013_0105,True,True,success,52.0,0.7444045543670654,5.331201577973843e-07,1140.7867431640625,1140.0426025390625,16079.580078125,5,0.0,0.0,5.698926965204569,9.732089628536974e-07,-9.967498779296875,-20.901687622070312,-40.25,30.053620658814907,1.000652730541247,0.5,8.0,0.5192307692307693,137.6524200439453,261386.46875
pd,,longer_test,106,42013_0106,True,True,success,53.0,0.10766664147377014,1.0171650648117065,1182.815185546875,1182.9228515625,16606.6640625,8,2.0,0.0,9.160332181403097,7.721999711863972e-07,-12.55863094329834,-17.354434967041016,-41.79245376586914,30.912662599235773,0.9999089830621812,0.33962264150943394,8.0,0.37735849056603776,200.0,528288.125
pd,,longer_test,107,42013_0107,True,True,success,51.0,0.43860000371932983,4.76837158203125e-07,1125.1466064453125,1124.70849609375,15826.1083984375,5,0.0,0.0,2.2636495907699654,6.368850826416462e-07,-8.6728515625,-17.450469970703125,-40.80392074584961,30.50372226536274,1.0003895323571255,0.35294117647058826,6.0,0.3333333333333333,31.632692337036133,0.0
pd,,longer_test,108,42013_0108,True,True,success,75.0,0.7976999878883362,2.384185791015625e-07,1719.225341796875,1718.42626953125,24165.197265625,8,0.0,0.0,2.733821851685643,5.435292401519595e-07,-8.048212051391602,-21.851032257080078,-40.880001068115234,38.50149969011545,1.000465002356978,0.32,7.0,0.24,47.9691047668457,0.0
pd,,longer_test,109,42013_0109,True,True,success,70.0,0.7587787508964539,7.539457556049456e-07,1591.1121826171875,1590.3538818359375,22382.833984375,7,0.0,0.0,7.371832417590277,1.0914128162247445e-06,-10.342113494873047,-22.855182647705078,-40.05714416503906,36.209026880562305,1.0004768126075025,0.35714285714285715,5.0,0.4,162.07073974609375,0.0
pd,,longer_test,110,42013_0110,True,True,success,49.0,0.03669065982103348,0.8772590160369873,1081.9818115234375,1082.018310546875,15197.65234375,5,1.0,0.0,5.511415470619591,1.1134758625878615e-06,-12.183356285095215,-16.063501358032227,-40.75510025024414,29.742248751223087,0.9999662676471537,0.3877551020408163,6.0,0.3469387755102041,200.0,0.0
pd,,longer_test,111,42013_0111,True,True,success,48.0,0.4297821521759033,4.805480102731963e-07,1050.231201171875,1049.8018798828125,14777.0224609375,5,0.0,0.0,9.961150942370296,6.123824925670837e-07,-10.474205017089844,-23.403255462646484,-43.02083206176758,29.284008655697107,1.0004089545820878,0.4791666666666667,6.0,0.4375,200.0,0.0
pd,,longer_test,112,42013_0112,True,True,success,76.0,0.381691038608551,1.4584391117095947,1760.4866943359375,1760.8682861328125,24686.15234375,9,1.0,0.0,7.234967566928582,9.270537352048641e-07,-11.506112098693848,-21.07708740234375,-41.27631759643555,38.611585054546595,0.9997832933900394,0.42105263157894735,7.0,0.39473684210526316,200.0,0.0
pd,,longer_test,113,42013_0113,True,False,success,58.0,0.6392770409584045,3.3717478231665154e-07,1297.8646240234375,1297.2254638671875,18252.228515625,8,0.0,114614.2578125,3.048032590798263,1.0640179339291e-06,-9.511523246765137,-15.444074630737305,-39.39655303955078,31.93541754409671,1.0004927132360975,0.46551724137931033,16.0,0.5172413793103449,17.752338409423828,0.0
pd,,longer_test,114,42013_0114,True,True,success,55.0,0.7316139936447144,0.0,1221.3453369140625,1220.6129150390625,17186.767578125,6,0.0,0.0,4.9401857932860205,7.660332771179542e-07,-9.121335983276367,-22.43666648864746,-40.38181686401367,32.00741967745125,1.000600044343277,0.2727272727272727,4.0,0.18181818181818182,133.5518798828125,0.0
pd,,longer_test,115,42013_0115,True,True,success,77.0,0.7388911843299866,2.6656007889869215e-07,1771.202880859375,1770.46337890625,24885.302734375,8,1.0,0.0,6.118489942592024,5.628331252835353e-07,-10.11454963684082,-23.378889083862305,-42.51948165893555,39.39659444056451,1.0004176883644902,0.24675324675324675,3.0,0.2597402597402597,200.0,0.0
pd,,longer_test,116,42013_0116,True,True,success,52.0,0.7905882596969604,7.158763537518098e-07,1142.1632080078125,1141.3726806640625,16093.5439453125,5,0.0,0.0,3.4112290976425776,7.577977318471942e-07,-9.782857894897461,-17.306934356689453,-41.07692337036133,30.409711357206106,1.0006926110613494,0.4230769230769231,6.0,0.36538461538461536,67.99744415283203,0.0
pd,,longer_test,117,42013_0117,True,True,success,47.0,0.7940102219581604,1.4901161193847656e-08,1019.4730834960938,1018.6788330078125,14367.919921875,4,0.0,0.0,2.7682873971284705,8.395272380825035e-07,-10.240386009216309,-19.728328704833984,-41.10638427734375,28.953893031924963,1.0007796868478518,0.46808510638297873,5.0,0.425531914893617,29.887706756591797,62938.4375
pd,,longer_test,118,42013_0118,True,True,success,55.0,0.38272717595100403,1.4599449634552002,1235.4947509765625,1235.8778076171875,17336.255859375,3,0.0,0.0,0.3295501708984375,5.309251987868761e-07,-6.4105634689331055,-15.222654342651367,-39.345455169677734,32.706528339535,0.9996900529823709,0.18181818181818182,2.0,0.09090909090909091,4.934677600860596,0.0
pd,,longer_test,119,42013_0119,True,True,success,57.0,0.776603639125824,3.3717478231665154e-07,1266.6143798828125,1265.83740234375,17837.90625,7,0.0,0.0,3.486340705190965,1.1168877728794126e-06,-10.867451667785645,-19.404312133789062,-40.578948974609375,31.70571131631732,1.0006138051677285,0.49122807017543857,5.0,0.42105263157894735,39.90484619140625,0.0
pd,,longer_test,120,42013_0120,True,True,success,48.0,0.4388239085674286,1.7486612796783447,1061.55029296875,1061.9893798828125,14897.642578125,4,0.0,0.0,1.828116516970719,1.0302795866815966e-06,-9.016234397888184,-17.655498504638672,-39.0,30.32707274891436,0.9995865430272843,0.25,2.0,0.125,58.37193298339844,17802.765625
pd,,longer_test,121,42013_0121,True,True,success,70.0,0.41577714681625366,0.0,1600.3641357421875,1599.94775390625,22478.416015625,7,0.0,0.0,2.996787991587605,8.557172220337504e-07,-8.099493026733398,-18.72805404663086,-38.9571418762207,36.352189511060715,1.0002602471455213,0.37142857142857144,7.0,0.4,66.80733489990234,0.0
pd,,longer_test,122,42013_0122,True,True,success,64.0,0.7159990072250366,2.384185791015625e-07,1440.2518310546875,1439.5355224609375,20274.25390625,3,0.0,0.0,0.4419243565935176,7.28334765831562e-07,-4.717190742492676,-13.445733070373535,-36.3125,35.58881577476859,1.000497597025272,0.109375,2.0,0.0625,17.732877731323242,0.0
pd,,longer_test,123,42013_0123,True,True,success,55.0,0.3346031606197357,6.743495646333031e-07,1226.0924072265625,1225.75830078125,17236.296875,4,0.0,0.0,1.7330678862604227,7.752724818808267e-07,-9.291351318359375,-19.244916915893555,-40.54545593261719,32.04180531203747,1.0002725712280305,0.3090909090909091,3.0,0.2,36.84013748168945,0.0
pd,,longer_test,124,42013_0124,True,True,success,53.0,0.35426074266433716,1.419320821762085,1185.24853515625,1185.6024169921875,16633.47265625,4,1.0,0.0,8.520441865232193,8.687868418472238e-07,-11.060940742492676,-22.647218704223633,-40.77358627319336,31.654601579532027,0.9997015172785871,0.2641509433962264,7.0,0.20754716981132076,200.0,33755.9375
pd,,longer_test,125,42013_0125,True,True,success,48.0,0.3684673607349396,1.4397159814834595,1060.37255859375,1060.741455078125,14884.8671875,5,0.0,0.0,2.814887966708435,5.380167718745573e-07,-8.10132122039795,-18.4373722076416,-40.89583206176758,30.00300247222185,0.9996522277105236,0.2708333333333333,4.0,0.20833333333333334,91.0389175415039,0.0
pd,,longer_test,126,42013_0126,True,True,success,69.0,0.7428483366966248,1.1920928955078125e-07,1565.7503662109375,1565.0081787109375,22029.2109375,7,0.0,0.0,2.722078429238088,4.0096941192778235e-07,-7.893191337585449,-19.51162338256836,-42.65217208862305,36.646109234541655,1.0004742387356795,0.2753623188405797,4.0,0.17391304347826086,83.85191345214844,0.0
pd,,longer_test,127,42013_0127,True,True,success,49.0,0.45084860920906067,1.9898432493209839,1087.2579345703125,1087.708251953125,15255.095703125,6,0.0,0.0,3.6842639727555975,8.564226279805571e-07,-9.096318244934082,-20.2605037689209,-39.93877410888672,30.01561651751399,0.9995859943307372,0.3877551020408163,3.0,0.3469387755102041,88.55770874023438,0.0
pd,,longer_test,128,42013_0128,True,True,success,48.0,0.652949869632721,3.3717478231665154e-07,1047.6708984375,1047.0179443359375,14750.2353515625,3,0.0,0.0,1.9049101925144594,9.226594084310591e-07,-9.341845512390137,-20.608715057373047,-39.89583206176758,29.75258257985115,1.0006236321976092,0.3333333333333333,3.0,0.25,18.767017364501953,153440.359375
pd,,longer_test,129,42013_0129,True,True,success,47.0,0.7565315961837769,4.915124804938387e-07,1016.0614624023438,1015.3048706054688,14332.3310546875,5,0.0,0.0,1.4080579519430374,7.375032663624533e-07,-8.381603240966797,-18.656362533569336,-39.82978820800781,29.397686384618282,1.0007451868091835,0.2553191489361702,3.0,0.23404255319148937,17.381452560424805,0.0
pd,,longer_test,130,42013_0130,True,True,success,47.0,0.21754039824008942,0.11974767595529556,1027.5755615234375,1027.3580322265625,14451.7939453125,3,0.0,0.0,0.6646013616564426,7.736451229999496e-07,-6.545492649078369,-15.872939109802246,-37.76595687866211,29.79269539937377,1.0002117366001446,0.2765957446808511,2.0,0.14893617021276595,9.409470558166504,0.0
pd,,longer_test,131,42013_0131,True,True,success,60.0,0.2496575117111206,1.2608997821807861,1359.2803955078125,1359.530029296875,19072.751953125,6,1.0,0.0,9.533639658079483,3.5373624740486775e-07,-10.46609115600586,-16.894804000854492,-44.29999923706055,33.63960712775588,0.9998163822911719,0.25,7.0,0.2833333333333333,200.0,364978.625
pd,,longer_test,132,42013_0132,True,True,success,49.0,0.7979128956794739,4.805480102731963e-07,1069.2003173828125,1068.40234375,15064.984375,2,0.0,0.0,0.8393018616705524,7.181331604479798e-07,-6.619838237762451,-18.601627349853516,-38.306121826171875,30.307058081030846,1.0007468849516108,0.2653061224489796,3.0,0.1836734693877551,9.03254222869873,0.0
pd,,longer_test,133,42013_0133,True,True,success,65.0,0.5664662718772888,2.384185791015625e-07,1463.4541015625,1462.8873291015625,20606.94921875,9,2.0,0.0,7.2026159374186625,8.60778418252896e-07,-13.234582901000977,-17.273107528686523,-42.41538619995117,34.483552150428295,1.0003874341172163,0.4461538461538462,4.0,0.3230769230769231,200.0,35496.609375
